structure,nums,freq
S1L7D1,22,0.000003422189977588
D3S1L9,22,0.000003422189977588
L8D4S1D3S1L3,22,0.000003422189977588
L3D4S1L1,22,0.000003422189977588
L3D1L1D5,22,0.000003422189977588
L1D3L2D1L1,21,0.000003266635887697
L1S1L3D3,21,0.000003266635887697
L5D1L1,21,0.000003266635887697
D1S1D1S1L4,21,0.000003266635887697
L3D3L4D3L1,21,0.000003266635887697
D2L2D1L1D2,21,0.000003266635887697
L3S1D3S2,21,0.000003266635887697
D6S1L3S1,21,0.000003266635887697
L1D1L1D4L1,21,0.000003266635887697
D1L1D9,21,0.000003266635887697
L3S2L4,21,0.000003266635887697
L4D2L1D1L2,21,0.000003266635887697
L6D1L1D3,21,0.000003266635887697
L7D4S1L3,21,0.000003266635887697
S1D7L1,21,0.000003266635887697
D3L5S2,21,0.000003266635887697
L2D10L4,21,0.000003266635887697
L7D1L2D1,21,0.000003266635887697
L13D5,21,0.000003266635887697
D5L2S2,21,0.000003266635887697
L1D1L1D2L1D1L2,21,0.000003266635887697
L2D1L1D1L2D1L1D1,21,0.000003266635887697
L1D1L2D3L2,21,0.000003266635887697
D2S1L8,21,0.000003266635887697
L2S1L5D4,21,0.000003266635887697
L1D1L4D6,21,0.000003266635887697
D3L4D7,21,0.000003266635887697
D2S2L4,21,0.000003266635887697
L3D4L1D2,21,0.000003266635887697
L5D4L2D4,21,0.000003266635887697
L4D1L3D3,21,0.000003266635887697
L3D3S1L1,21,0.000003266635887697
L7D3S1D1,21,0.000003266635887697
D6L2D6L2,21,0.000003266635887697
D6S1D6S1,21,0.000003266635887697
L2S1L4S1D3,21,0.000003266635887697
D7L5D2,21,0.000003266635887697
L1D4,21,0.000003266635887697
L2S1L5D3,21,0.000003266635887697
L2D1L3,21,0.000003266635887697
L5D4S4,21,0.000003266635887697
L4D13,21,0.000003266635887697
S3L8,21,0.000003266635887697
L4D3L3D1,21,0.000003266635887697
L2D3S1D2,21,0.000003266635887697
S6L8,21,0.000003266635887697
D4L9S1,21,0.000003266635887697
L3D16,21,0.000003266635887697
L17D1,21,0.000003266635887697
L3D1L1D1L3D1,21,0.000003266635887697
L6S1L9,21,0.000003266635887697
D11L3D2,21,0.000003266635887697
D2S2D2S2,21,0.000003266635887697
D3L2S3,21,0.000003266635887697
S1L7D3S1,21,0.000003266635887697
D7S1L8,21,0.000003266635887697
D5L4S1,21,0.000003266635887697
S1L8D1,21,0.000003266635887697
D3L4D8,21,0.000003266635887697
L12S4,21,0.000003266635887697
D7L6D2,21,0.000003266635887697
D2L3S1L3,21,0.000003266635887697
L3D3L1S1,21,0.000003266635887697
L3D2S1L4,21,0.000003266635887697
L10D2L1,21,0.000003266635887697
L2S2L1D1L2,21,0.000003266635887697
L8D1L7,21,0.000003266635887697
L5S1L1D1,21,0.000003266635887697
L4D6S4,21,0.000003266635887697
L6D3S1D3S1L3,21,0.000003266635887697
L4D1S1L3,21,0.000003266635887697
D4L6D6,21,0.000003266635887697
L2D1L2D2L3,21,0.000003266635887697
L1D7S3,20,0.000003111081797807
S1L3D8S1,20,0.000003111081797807
D1S1L8,20,0.000003111081797807
L1D1S1L1D1S1L1D1,20,0.000003111081797807
D11L9,20,0.000003111081797807
D4S1D2S1D2S1,20,0.000003111081797807
L2D2S1D3,20,0.000003111081797807
D1L4D6,20,0.000003111081797807
L5S1L5D4,20,0.000003111081797807
L2D4S1L1,20,0.000003111081797807
D8S2L3,20,0.000003111081797807
S2L4D4,20,0.000003111081797807
L4D2L9,20,0.000003111081797807
L4D1,20,0.000003111081797807
D5S4,20,0.000003111081797807
L7S1L3D3,20,0.000003111081797807
L5D2L2D2,20,0.000003111081797807
D2L4D2L2,20,0.000003111081797807
L3D4L3S2,20,0.000003111081797807
D4L5D6,20,0.000003111081797807
D1L1D2L1D4,20,0.000003111081797807
D1L1D5L1,20,0.000003111081797807
D2L2D3L1,20,0.000003111081797807
D3L2S1L3,20,0.000003111081797807
L4S1D2S1,20,0.000003111081797807
D1L2D1L3D1L1,20,0.000003111081797807
L2S1L4S1L2,20,0.000003111081797807
D5S1L5,20,0.000003111081797807
L3D3L1D4,20,0.000003111081797807
D6S1L2S1L3,20,0.000003111081797807
L9D2L4,20,0.000003111081797807
L2D2L2D1L1D1,20,0.000003111081797807
D1L1D3L1D1L1,20,0.000003111081797807
L12D4S1,20,0.000003111081797807
L5D3L1D1,20,0.000003111081797807
L3D3S1L3D3,20,0.000003111081797807
L5D9S2,20,0.000003111081797807
D7L4S2,20,0.000003111081797807
L4D3S1L4S1L3,20,0.000003111081797807
L3D1L1D1L1D1L1D1,20,0.000003111081797807
L1S1L1S1L4,20,0.000003111081797807
D2L10D2,20,0.000003111081797807
D11S2L3,20,0.000003111081797807
L3D2L5D2,20,0.000003111081797807
D1L3D1L2D1L2,20,0.000003111081797807
L4D4S1D2,20,0.000003111081797807
L1D1L11,20,0.000003111081797807
L6D14,20,0.000003111081797807
D6S1D7,20,0.000003111081797807
L1S1L9,20,0.000003111081797807
L2D7L2S1,20,0.000003111081797807
L1D4S1L3,20,0.000003111081797807
L1S1L1S1D6,20,0.000003111081797807
L2S2D5,20,0.000003111081797807
L2D1L4,20,0.000003111081797807
L7S1L2S1L3,20,0.000003111081797807
L1S1L1S1L1D4,20,0.000003111081797807
L2D10L1,20,0.000003111081797807
L4D2L3D1,20,0.000003111081797807
L2S1L11,20,0.000003111081797807
L4S7,20,0.000003111081797807
L2D1L3D1L1D1,20,0.000003111081797807
L2S1L4,20,0.000003111081797807
D3L3S1L2,20,0.000003111081797807
L9S2D1,20,0.000003111081797807
D12S1L2,20,0.000003111081797807
D1L2D4L1,20,0.000003111081797807
D2L3D7,20,0.000003111081797807
L3S1L4S1D4,20,0.000003111081797807
S20,20,0.000003111081797807
L2D7L7,20,0.000003111081797807
L4D3L2D1,20,0.000003111081797807
L7D1L8,20,0.000003111081797807
L9S1L6,20,0.000003111081797807
D8S2L2,20,0.000003111081797807
D1L4D5,20,0.000003111081797807
L2D3L3S1,20,0.000003111081797807
L3S1L5D1,20,0.000003111081797807
L1D1L1D1L1D1L6,20,0.000003111081797807
L3D5L1D1,20,0.000003111081797807
D2L2S1L3,20,0.000003111081797807
D6S1,20,0.000003111081797807
L3D4L4D3,20,0.000003111081797807
D2S1D7,20,0.000003111081797807
D1L3D1L3D1L3D1L3,20,0.000003111081797807
L3S1L5D2,20,0.000003111081797807
L1D4L1D1L1D1,19,0.000002955527707917
L6D1L3D1,19,0.000002955527707917
D11S5,19,0.000002955527707917
L3D4S1D2S1D2,19,0.000002955527707917
D12L5,19,0.000002955527707917
D3L2D2L1,19,0.000002955527707917
D2L5D2L5,19,0.000002955527707917
L3S1L2S1D3,19,0.000002955527707917
L3D2L3D1L1,19,0.000002955527707917
L4D2L5D2,19,0.000002955527707917
L2D4L2D4L2,19,0.000002955527707917
L3D5L5,19,0.000002955527707917
D1L1D1L1D1L9,19,0.000002955527707917
D2L11D2,19,0.000002955527707917
L2D3L1,19,0.000002955527707917
L4D3L2D2,19,0.000002955527707917
L7D1L7,19,0.000002955527707917
L4S1L11,19,0.000002955527707917
D8L1S1L1,19,0.000002955527707917
L5S2L3,19,0.000002955527707917
L1D1L1D2L4D1,19,0.000002955527707917
L8D5L1,19,0.000002955527707917
S1L6D4S1,19,0.000002955527707917
L8S1L2S1L3,19,0.000002955527707917
L3S1D4S1D4,19,0.000002955527707917
L2D2S1D4,19,0.000002955527707917
L5S1L2S1L3,19,0.000002955527707917
D1L2D1L2D1L2D1L2,19,0.000002955527707917
D4L4D7,19,0.000002955527707917
L2S1L4D2,19,0.000002955527707917
D3L3D3L1,19,0.000002955527707917
D9L11,19,0.000002955527707917
L2D1L4D2L1,19,0.000002955527707917
L2S1L3S1L4,19,0.000002955527707917
L4S1L2S1D4,19,0.000002955527707917
D2L1D4L1D2,19,0.000002955527707917
D1L3D1L3S2,19,0.000002955527707917
D7S1L2S1L3,19,0.000002955527707917
L3S1L2D8,19,0.000002955527707917
S1D7L3,19,0.000002955527707917
S3D6L3,19,0.000002955527707917
L5S1L2D2,19,0.000002955527707917
L7D1L1D1L1D1,19,0.000002955527707917
L1D2L4D2L3,19,0.000002955527707917
L6S1D1S1,19,0.000002955527707917
L5D9L2,19,0.000002955527707917
L3D7L3S1,19,0.000002955527707917
L3S1L1D3,19,0.000002955527707917
L8S3D4,19,0.000002955527707917
D3S1D3L2,19,0.000002955527707917
L4S3D6,19,0.000002955527707917
L3D1L1D1L1D1L2,19,0.000002955527707917
L1D3L8,19,0.000002955527707917
L6S1D1S1D1,19,0.000002955527707917
D4S2D3,19,0.000002955527707917
L2D3S1D4,19,0.000002955527707917
L3D1L1D1L1D2,19,0.000002955527707917
L3S2D5,19,0.000002955527707917
D6L3S1D1,19,0.000002955527707917
L2D1L1D1L2D1L2,19,0.000002955527707917
L4S1L1D4,19,0.000002955527707917
S1L10D4,19,0.000002955527707917
L3S8,19,0.000002955527707917
L4D5L5,19,0.000002955527707917
L3D2L10,19,0.000002955527707917
L1D1L1D9,19,0.000002955527707917
S1L11D4,19,0.000002955527707917
L10D2L3,19,0.000002955527707917
L8D3S1D1,19,0.000002955527707917
D1L3D1L2S1,19,0.000002955527707917
L3S1D3L1,19,0.000002955527707917
S1D1L7,19,0.000002955527707917
D7S1D3S1L3,19,0.000002955527707917
L2S1L6D3,19,0.000002955527707917
S3D6S3,19,0.000002955527707917
L1D3L3D2,19,0.000002955527707917
L2D6L2S2,18,0.000002799973618026
S1L5D7,18,0.000002799973618026
L4D4L1D1,18,0.000002799973618026
S2D10,18,0.000002799973618026
D3L7D2,18,0.000002799973618026
S1L6S1D4,18,0.000002799973618026
S1L3D5,18,0.000002799973618026
L2D3L2D3L2D3,18,0.000002799973618026
L3S2D9,18,0.000002799973618026
D6L2D8,18,0.000002799973618026
L4S1L3S1D3,18,0.000002799973618026
L1D1L2D1L1D1L2D1,18,0.000002799973618026
L3D7S4,18,0.000002799973618026
S2L7S2,18,0.000002799973618026
D6L6S3,18,0.000002799973618026
L9D5S1,18,0.000002799973618026
D1L5D1L2D1,18,0.000002799973618026
D8L4D2,18,0.000002799973618026
L6S2L3,18,0.000002799973618026
L2D3L2D1L1,18,0.000002799973618026
L2S1D1L4,18,0.000002799973618026
S1L7D2,18,0.000002799973618026
D11S1D3,18,0.000002799973618026
L3S7,18,0.000002799973618026
L1D1L2D1L2D1L2,18,0.000002799973618026
L3D12L1,18,0.000002799973618026
L4D1S1L2,18,0.000002799973618026
D2L2S4,18,0.000002799973618026
L5D1L2D4,18,0.000002799973618026
L10S1L1,18,0.000002799973618026
L9D1L6,18,0.000002799973618026
L3S2D11,18,0.000002799973618026
D1L1D1L1D5,18,0.000002799973618026
S1L2D11,18,0.000002799973618026
L9D1S2,18,0.000002799973618026
L3D3L4D4,18,0.000002799973618026
L1D2L5D1L1,18,0.000002799973618026
L1D1L1D1L1D9,18,0.000002799973618026
L7S1L2D3,18,0.000002799973618026
L2D4L3D1,18,0.000002799973618026
D3L4D3L3,18,0.000002799973618026
L4S1L2S1L3,18,0.000002799973618026
L1S1L6D3,18,0.000002799973618026
L15D5,18,0.000002799973618026
D3L2D1L1D1,18,0.000002799973618026
L1D3L2D4,18,0.000002799973618026
S2D11S2,18,0.000002799973618026
L4D3L1D3,18,0.000002799973618026
L4D1L2,18,0.000002799973618026
L1D1L1D1L5D1,18,0.000002799973618026
L3S3L4D4,18,0.000002799973618026
L6D2L2D1,18,0.000002799973618026
D4L2D8,18,0.000002799973618026
D2L1D2L2D2,18,0.000002799973618026
L3S1L4S1L4,18,0.000002799973618026
L4D2L3D4,18,0.000002799973618026
D1L1D3L2D1,18,0.000002799973618026
L5S1D1S1D1,18,0.000002799973618026
L1S1L1S1L1S1D4,18,0.000002799973618026
L3D4L3D1,18,0.000002799973618026
D4S1D4S1D4,18,0.000002799973618026
L6S1D1L1,18,0.000002799973618026
L7S1D1S1,18,0.000002799973618026
L6S1L2D3,18,0.000002799973618026
L3D2L1D1L1D1,18,0.000002799973618026
D1L2D3L3,18,0.000002799973618026
L7D4S1D3S1L3,18,0.000002799973618026
L5D2L2D3,18,0.000002799973618026
L2D3L1D6,18,0.000002799973618026
L3D5S1D1,18,0.000002799973618026
L4S1L3D7,18,0.000002799973618026
L3D2L4D1,18,0.000002799973618026
S1D8L2,18,0.000002799973618026
D7L3S1L3,18,0.000002799973618026
S3L3D6,18,0.000002799973618026
L2D6S1L3,18,0.000002799973618026
L4D2S1L4,18,0.000002799973618026
L2S1L2D7,18,0.000002799973618026
L5S3D4,18,0.000002799973618026
D1L1D3L4,18,0.000002799973618026
L3D1L2,18,0.000002799973618026
D2L5S2,18,0.000002799973618026
L1S1D1L1S1D1L1S1D1,18,0.000002799973618026
L4S1D7S1,18,0.000002799973618026
D3S1D3L1,18,0.000002799973618026
D1L1D1L8,18,0.000002799973618026
L1D6S1D1,18,0.000002799973618026
L11D2S2,18,0.000002799973618026
L8D4S1L3,18,0.000002799973618026
L5S1L1D3,18,0.000002799973618026
D6L8D2,18,0.000002799973618026
S1L2D9,18,0.000002799973618026
L2D5L5,18,0.000002799973618026
L3D4L2S1,18,0.000002799973618026
L4D2S1L1,18,0.000002799973618026
L2D1L12,18,0.000002799973618026
L1D1L1D2L3D1,18,0.000002799973618026
L2D5L6,18,0.000002799973618026
D1L6D2L1,18,0.000002799973618026
L8D3S1D3,18,0.000002799973618026
L3D2L3D2L3D2,18,0.000002799973618026
L2D1L3D1L4,18,0.000002799973618026
L1D1L2D3L5,18,0.000002799973618026
L7D4S1D3,18,0.000002799973618026
L8D1S2,18,0.000002799973618026
D6L1S3,18,0.000002799973618026
D1L1D2L1D1L1D1,18,0.000002799973618026
L8S1D1S1,18,0.000002799973618026
L5D4S1L3,18,0.000002799973618026
L3D3L2D6,18,0.000002799973618026
D14L3,18,0.000002799973618026
L1D6L1D4,18,0.000002799973618026
D7L1S1L1,17,0.000002644419528136
L4S1L3S1L4,17,0.000002644419528136
L4D1L2D6,17,0.000002644419528136
L1D1L1D1L2D1L3,17,0.000002644419528136
L1D6S1L1,17,0.000002644419528136
L3D10S3,17,0.000002644419528136
L2D4L3S1,17,0.000002644419528136
D1L7D4,17,0.000002644419528136
L5S2L1,17,0.000002644419528136
D11L2S2,17,0.000002644419528136
D7L1D1L1D1L1,17,0.000002644419528136
S1L5S1D4,17,0.000002644419528136
D10S4,17,0.000002644419528136
L3D2L2D2L1,17,0.000002644419528136
D1L15,17,0.000002644419528136
L10D4L1,17,0.000002644419528136
S7D1,17,0.000002644419528136
D3L4D1L1,17,0.000002644419528136
L3D2S1D3S1L3,17,0.000002644419528136
L1S1D10,17,0.000002644419528136
L4D2S1D3S1L3,17,0.000002644419528136
S1D10S2,17,0.000002644419528136
D7S6,17,0.000002644419528136
L2D4S1L2D4,17,0.000002644419528136
L1D1S1D5,17,0.000002644419528136
S2D3L3,17,0.000002644419528136
L6D4S1D3,17,0.000002644419528136
L3D3L5D3,17,0.000002644419528136
D2L5D1L1,17,0.000002644419528136
L1D2S1D2S1D2S1D2,17,0.000002644419528136
L3D1L1D1L1D3,17,0.000002644419528136
S1L8D4S1,17,0.000002644419528136
L2S1L4S1L3,17,0.000002644419528136
L3S1D3L4,17,0.000002644419528136
L2D1L3D1L1D1L1,17,0.000002644419528136
L6D4S1D1,17,0.000002644419528136
D3S2L4,17,0.000002644419528136
D2L2S2L2,17,0.000002644419528136
S1L9D3,17,0.000002644419528136
D9L10,17,0.000002644419528136
L2D1L6D3,17,0.000002644419528136
D4S1D2S1D1,17,0.000002644419528136
L5D2S1D3,17,0.000002644419528136
L7D4S1L2,17,0.000002644419528136
L4D1L2D2L1,17,0.000002644419528136
D4L1D3L2,17,0.000002644419528136
L2D1L1D1L2D2,17,0.000002644419528136
D1S1D1S1D1S1D1S1D1S1D1S1,17,0.000002644419528136
D6L2D1L1,17,0.000002644419528136
L6D4S1L4,17,0.000002644419528136
L4D3S4,17,0.000002644419528136
S2D6L3,17,0.000002644419528136
L4D2L1D1L1D1,17,0.000002644419528136
S3L9,17,0.000002644419528136
L10D1L4,17,0.000002644419528136
L4D1L3D6,17,0.000002644419528136
D2L1D3L3,17,0.000002644419528136
S1L12,17,0.000002644419528136
L4D1S1D4,17,0.000002644419528136
L3D2L3S1,17,0.000002644419528136
L6D2S3,17,0.000002644419528136
D1S1D7L2,17,0.000002644419528136
L2S1D7S1,17,0.000002644419528136
L6D2L2D2,17,0.000002644419528136
L4D1L4D4,17,0.000002644419528136
L5D2L1D3,17,0.000002644419528136
L3S2L3S1,17,0.000002644419528136
L2D4S1D2S1D2,17,0.000002644419528136
L8D3S1L3,17,0.000002644419528136
L1D3S1L3,17,0.000002644419528136
L4S1L5D3,17,0.000002644419528136
L4D2L5D2L1,17,0.000002644419528136
L8D4L8,17,0.000002644419528136
L1D2L4D3,17,0.000002644419528136
L2D1L3D1L2D1,17,0.000002644419528136
D3S1D3S2,17,0.000002644419528136
D5L4D5,17,0.000002644419528136
L5D2S1D1,17,0.000002644419528136
L1D4L1D5,17,0.000002644419528136
S2L9,17,0.000002644419528136
L6D1L1D1L1D1L1,17,0.000002644419528136
L3D6L3D3,17,0.000002644419528136
S1D2S1D2S1D2,17,0.000002644419528136
D1L1D1L1D1L1D1S1,17,0.000002644419528136
L3D3L3D2,17,0.000002644419528136
L4D4S1D3,17,0.000002644419528136
L7S1D2S1,17,0.000002644419528136
S2L2D7,17,0.000002644419528136
L4D3L1D2,17,0.000002644419528136
D9L6S1,17,0.000002644419528136
L3D8S1L3,17,0.000002644419528136
S1L12S1,17,0.000002644419528136
L4D3L3S1,17,0.000002644419528136
L1D5L5,17,0.000002644419528136
D2L4D7,17,0.000002644419528136
L11D1L2,17,0.000002644419528136
L10D1S2,17,0.000002644419528136
D1S1D1S1D4,17,0.000002644419528136
D7L5D1,17,0.000002644419528136
L7S1L2D1,17,0.000002644419528136
S6,17,0.000002644419528136
D1L3D1L4D1,17,0.000002644419528136
D3L3S3L3,17,0.000002644419528136
D6L1D7,17,0.000002644419528136
L2D1L6S1,17,0.000002644419528136
D2L2D3L3,17,0.000002644419528136
L3D6S1L4,17,0.000002644419528136
L1D1L6D2,17,0.000002644419528136
L1D4L7,17,0.000002644419528136
L9S1L1,17,0.000002644419528136
D12L6,17,0.000002644419528136
L1D1L3D1L1D1L2,17,0.000002644419528136
L4S3D1,17,0.000002644419528136
L8D2S3,17,0.000002644419528136
L1D3L1D7,17,0.000002644419528136
L6D1L9,16,0.000002488865438246
L2D2S1L2D2,16,0.000002488865438246
L1S1L1S1L1D6,16,0.000002488865438246
L1D1L1D10,16,0.000002488865438246
D7L1D1L1D1L1D1,16,0.000002488865438246
D3L3D2L1,16,0.000002488865438246
S1L4D2S1,16,0.000002488865438246
L1D2L1D8,16,0.000002488865438246
L2S3D6,16,0.000002488865438246
L7S1D9,16,0.000002488865438246
S1L13,16,0.000002488865438246
L5S1L4S1,16,0.000002488865438246
D7L12,16,0.000002488865438246
D1S1D1S1D1S1D1S1D1S1D1,16,0.000002488865438246
D4L5S2,16,0.000002488865438246
L7D1S1D3,16,0.000002488865438246
L1D3L4D2,16,0.000002488865438246
L2D3L2D3L2,16,0.000002488865438246
L2D2L4D4,16,0.000002488865438246
D3S1D3S1D1,16,0.000002488865438246
L2D4L3D2,16,0.000002488865438246
L4D3L2D4,16,0.000002488865438246
L3S1L3D1L2,16,0.000002488865438246
S2L5D4,16,0.000002488865438246
S2D2L4,16,0.000002488865438246
S1L7D8,16,0.000002488865438246
L6D4S1D2,16,0.000002488865438246
L2S1L4D7,16,0.000002488865438246
L3D4S1L5,16,0.000002488865438246
D2L3D1L4,16,0.000002488865438246
L4S1L1D3,16,0.000002488865438246
D2L1D1L1D1L1D2,16,0.000002488865438246
D14S2,16,0.000002488865438246
D1L3D2L2D1,16,0.000002488865438246
L6S3D6,16,0.000002488865438246
L3S1L1D6,16,0.000002488865438246
L1S1L1S1L1S1D6,16,0.000002488865438246
L4D2L2D2L1,16,0.000002488865438246
L8S1L8,16,0.000002488865438246
S2L2D8,16,0.000002488865438246
D3S3L6,16,0.000002488865438246
L9S1L4S1L3,16,0.000002488865438246
L1D2L2D2L2,16,0.000002488865438246
L5S1L2D6,16,0.000002488865438246
L1D1L1D1L1D2L3,16,0.000002488865438246
L5S1L3D7,16,0.000002488865438246
L3D4L5D4,16,0.000002488865438246
D2L2D2,16,0.000002488865438246
L2D2L3,16,0.000002488865438246
D1L1D2L3D1L1D1,16,0.000002488865438246
D6S2D3,16,0.000002488865438246
L6D1L2D2,16,0.000002488865438246
D1L6D1L6,16,0.000002488865438246
L5D4S1D3,16,0.000002488865438246
S1D6S2,16,0.000002488865438246
L2D7L2D3,16,0.000002488865438246
L1D1L12,16,0.000002488865438246
L3S1L1D5,16,0.000002488865438246
S1L3S1D3,16,0.000002488865438246
L4D3S1D2,16,0.000002488865438246
L1D1L3D6,16,0.000002488865438246
L3D3L10,16,0.000002488865438246
D9S2D1,16,0.000002488865438246
L2D1L4D1L3D1,16,0.000002488865438246
S2L6D3,16,0.000002488865438246
L6D3L2D3,16,0.000002488865438246
L2S1L3D8,16,0.000002488865438246
S2L4D6,16,0.000002488865438246
L8S5,16,0.000002488865438246
L7D1L1D1L1D1L1,16,0.000002488865438246
L1D1L3D1L1D1L3D1,16,0.000002488865438246
L7D1L1D3,16,0.000002488865438246
D3S3L8,16,0.000002488865438246
D1L3D3L3,16,0.000002488865438246
L11D1S1D1,16,0.000002488865438246
L3D1L3D1L1D1,16,0.000002488865438246
L1D1L1D3L1D1L1D3,16,0.000002488865438246
L6D5L3,16,0.000002488865438246
D9S1L6,16,0.000002488865438246
L4D14,16,0.000002488865438246
L2D3L1D2L1,16,0.000002488865438246
L8D1L8D1,16,0.000002488865438246
L4S1D3L1,16,0.000002488865438246
D7L7S1,16,0.000002488865438246
D7L1D1L1D1,16,0.000002488865438246
L1D7L1S1,16,0.000002488865438246
L1D2L2D2L3,16,0.000002488865438246
L2D1L3D7,16,0.000002488865438246
D4L3D4S1,16,0.000002488865438246
L3D3S1L5,16,0.000002488865438246
L1D6L1D6L1,16,0.000002488865438246
L1D13L1,16,0.000002488865438246
L3D3L4S1,16,0.000002488865438246
L4D4S1L1,16,0.000002488865438246
L3S1L3S1D7,16,0.000002488865438246
D1L5D1L1D1,16,0.000002488865438246
L2D1L2D1,16,0.000002488865438246
L1D3L1D6,16,0.000002488865438246
L2D1L2D2L1D1,16,0.000002488865438246
D3L1D1L2D1,16,0.000002488865438246
D7S1D1S1D1,16,0.000002488865438246
L2S1L6D4,16,0.000002488865438246
D3S2D4,16,0.000002488865438246
L4D2L2D3,16,0.000002488865438246
S3L4D3,16,0.000002488865438246
L1S1L1S1L1S1D8,16,0.000002488865438246
D10L3D3,16,0.000002488865438246
D6S3D3,16,0.000002488865438246
L6S3D1,16,0.000002488865438246
L8D2L5,16,0.000002488865438246
L4S1L4S1L4,16,0.000002488865438246
S1D12,16,0.000002488865438246
L5D3S4,16,0.000002488865438246
L6D2S1L3,16,0.000002488865438246
L1D1L6D4,16,0.000002488865438246
L1D1L2D1L2D2,16,0.000002488865438246
L1D1L2D2L1D1L1,16,0.000002488865438246
D3L1D8,16,0.000002488865438246
L4D9L4,16,0.000002488865438246
L2D3L1D1L1D1,16,0.000002488865438246
L1D1L1D1L1D1L2D1,16,0.000002488865438246
D9L5S1,16,0.000002488865438246
L3D4L9,16,0.000002488865438246
L2S1L12,16,0.000002488865438246
L1S1L6D1,16,0.000002488865438246
L5S1L4D6,16,0.000002488865438246
L7D3S4,16,0.000002488865438246
L2D3L4D4,16,0.000002488865438246
L4D4L4S1,15,0.000002333311348355
D5L1D1L1D1,15,0.000002333311348355
D4L4S3,15,0.000002333311348355
S1L9D4,15,0.000002333311348355
L2D5L1D2,15,0.000002333311348355
L4S1L2,15,0.000002333311348355
L1S1L1D5,15,0.000002333311348355
D4L2S3,15,0.000002333311348355
D6S1L4S1,15,0.000002333311348355
L2D3S1L2D3,15,0.000002333311348355
L6D1S1D3S1L3,15,0.000002333311348355
L1D1L5D4,15,0.000002333311348355
S1L3D7S1,15,0.000002333311348355
L2D2L3S1,15,0.000002333311348355
L3S1D3S1L2,15,0.000002333311348355
L3S1L3D5,15,0.000002333311348355
L2D4L2D5,15,0.000002333311348355
L4D2L1S1,15,0.000002333311348355
L4D1L3D1L3,15,0.000002333311348355
L3D3L3S2,15,0.000002333311348355
D2L3D8,15,0.000002333311348355
D1L1D1L3D1L3,15,0.000002333311348355
L12D3L1,15,0.000002333311348355
L3D2L5D2L2,15,0.000002333311348355
D2S1D8,15,0.000002333311348355
L2S2D9,15,0.000002333311348355
L1D1L1D1L3D2,15,0.000002333311348355
L8D5L3,15,0.000002333311348355
L2D1L1D1L1D3,15,0.000002333311348355
L3D2L9,15,0.000002333311348355
L1D5L1D2,15,0.000002333311348355
S1D8L1,15,0.000002333311348355
L2D11S3,15,0.000002333311348355
L7S2D7,15,0.000002333311348355
L5S1L6D3,15,0.000002333311348355
L4S1D1L2,15,0.000002333311348355
L3S1D2L3,15,0.000002333311348355
L2D4L2D6,15,0.000002333311348355
S1D3L3S1,15,0.000002333311348355
L6D1S1D1S1,15,0.000002333311348355
L4D1L1D1L1D1L1D1,15,0.000002333311348355
L2S1L5D2,15,0.000002333311348355
L4D3L4S1,15,0.000002333311348355
L6S1D3L3,15,0.000002333311348355
D1L4D3L1,15,0.000002333311348355
D1L2D1L2D1L3,15,0.000002333311348355
L6D3S1L2,15,0.000002333311348355
L2D2L5D2L3,15,0.000002333311348355
D3L3S4,15,0.000002333311348355
L11D1L3,15,0.000002333311348355
L3D6S1D3S1L3,15,0.000002333311348355
L3S1L6D2,15,0.000002333311348355
L3D2L1D1L3,15,0.000002333311348355
L4S4D3,15,0.000002333311348355
D3L9S1,15,0.000002333311348355
L3S1D2L4,15,0.000002333311348355
L5S2D8,15,0.000002333311348355
L4D16,15,0.000002333311348355
L2D5S1L2,15,0.000002333311348355
L13S1D3S1L2,15,0.000002333311348355
D2L1D1L6,15,0.000002333311348355
D15S1,15,0.000002333311348355
L3D5L7,15,0.000002333311348355
L7D1L7D1,15,0.000002333311348355
S1L3S1D4,15,0.000002333311348355
L9S3D4,15,0.000002333311348355
