structure,freq,,nums
L7D1S1D2,4.41023E-06,,2
D2L1D2L5,4.41023E-06,,2
S1D1L8D2,4.41023E-06,,2
L2D1L3S1L1,4.41023E-06,,2
S1L2D8,4.41023E-06,,2
L1D5L1D2,4.41023E-06,,2
D3L3D4L2,4.41023E-06,,2
L4S1L1S1L1,4.41023E-06,,2
L2D3L3D1L1D1,4.41023E-06,,2
L2D2L4S1,4.41023E-06,,2
S1L4D3,4.41023E-06,,2
D1L9S1D1,4.41023E-06,,2
L5S1D1L3,4.41023E-06,,2
D1L6D1L3D1,4.41023E-06,,2
S2L4D3,4.41023E-06,,2
L1D1L7D1S1,4.41023E-06,,2
L1D1L2S1L1D2,4.41023E-06,,2
L2D2L2D1L5,4.41023E-06,,2
L3D1L3D1L1D1L1D1,4.41023E-06,,2
S1D2L6D2S1,4.41023E-06,,2
D4L4D1L2,4.41023E-06,,2
L2S2L4D2,4.41023E-06,,2
L1D1L5D2L1,4.41023E-06,,2
L4D2L2S2,4.41023E-06,,2
D5L3D4,4.41023E-06,,2
S1D1L4D2S1,4.41023E-06,,2
D6L1S1,4.41023E-06,,2
L3S1L3S1D4,4.41023E-06,,2
L4D1L3D1L1D1L1,4.41023E-06,,2
L3D3L3D1L1D1,4.41023E-06,,2
L2D2L4D4,4.41023E-06,,2
S1L5D1L2S1,4.41023E-06,,2
L2D1L1S1L4,4.41023E-06,,2
L1D1L1D1L3D1L3,4.41023E-06,,2
L1S1L2S1L2D1,4.41023E-06,,2
L6S2L4,4.41023E-06,,2
L5S1D1L2,4.41023E-06,,2
L1D1L1D1L5D1L1,4.41023E-06,,2
D1L8D1L1,4.41023E-06,,2
L1S1L1D3L2,4.41023E-06,,2
L1D1L4D1L2D1L2,4.41023E-06,,2
L2D1L3S1,4.41023E-06,,2
D3L5D3L1,4.41023E-06,,2
L1D2L1D1L1D3,4.41023E-06,,2
L3D1S1D2S1D2,4.41023E-06,,2
D3L4D3S1,4.41023E-06,,2
D2L4D1L4,4.41023E-06,,2
L3D1L3S1D1,4.41023E-06,,2
D2L2D4L2,4.41023E-06,,2
L4D1L3S1D2,4.41023E-06,,2
L1D1L3D1L2D1L1D1L1,4.41023E-06,,2
L2D1L1D1L2D1L2D1L1,4.41023E-06,,2
D2L6S1L3,4.41023E-06,,2
L3D6S2,4.41023E-06,,2
L3D2L4D2L1,4.41023E-06,,2
L3D1L2D1L1D2,4.41023E-06,,2
L11D3L1,4.41023E-06,,2
L1D1L1D2L3D1L2,4.41023E-06,,2
L4D3S1L4,4.41023E-06,,2
L5D1L1D1L3,4.41023E-06,,2
L1D1L6D1L1D1,4.41023E-06,,2
D1S1L4S1D2,4.41023E-06,,2
D4L2D2L3,4.41023E-06,,2
L1D1L3D1L1S1,4.41023E-06,,2
D1L5S1D3,4.41023E-06,,2
L1D1L1D2L1D4,4.41023E-06,,2
L5D6S1,4.41023E-06,,2
D2L2D2L3,4.41023E-06,,2
D3L1D1L2,4.41023E-06,,2
L3D2L3S2,4.41023E-06,,2
L3D1L2D1L2D1L1,4.41023E-06,,2
L3D1L1D1L1D1L2D1L1,4.41023E-06,,2
L3D2S1L3D2S1,4.41023E-06,,2
L4S1L4S1L2,4.41023E-06,,2
L4S1L4D3,4.41023E-06,,2
S1L4D1L4,4.41023E-06,,2
D4L6D1,4.41023E-06,,2
S1D8,4.41023E-06,,2
L1D8L1D2,4.41023E-06,,2
L3D1S1D1L3,4.41023E-06,,2
L4D1L2D1L1D2,4.41023E-06,,2
D6L3D1L2,4.41023E-06,,2
L4S1D1S1L2,4.41023E-06,,2
L2D1L1D1L2D1L2,4.41023E-06,,2
L1D1L9S1,4.41023E-06,,2
L1S1L7D3,4.41023E-06,,2
D1L3D1L6D1,4.41023E-06,,2
L1D1L2D1L6D1,4.41023E-06,,2
L4S1L4S1D2,4.41023E-06,,2
L1D1L1D2L7,4.41023E-06,,2
S1D1L9,4.41023E-06,,2
D1L1D1L1D1L5,4.41023E-06,,2
L2D1L2D2L3,4.41023E-06,,2
L3D3L4D1,4.41023E-06,,2
D3L1D1L1D1L1,4.41023E-06,,2
S1D1L6D1S1,4.41023E-06,,2
D1L4D2L5,4.41023E-06,,2
L7S1L1D2,4.41023E-06,,2
L2D7S1,4.41023E-06,,2
D1L1D1L2D1L2D1,4.41023E-06,,2
L2D1L12,4.41023E-06,,2
S1L6S1L4,4.41023E-06,,2
L8D2L5,4.41023E-06,,2
L2D4L2S2,4.41023E-06,,2
L7D1S1L3S1,4.41023E-06,,2
L5D1S2L3D1,4.41023E-06,,2
D2L7D1L2,4.41023E-06,,2
S1L7D2S1,4.41023E-06,,2
L2S1L1D2,4.41023E-06,,2
S2L5D4,4.41023E-06,,2
L6S1L1S1L3,4.41023E-06,,2
D1L1D1L1S1L1S1L1,4.41023E-06,,2
D2L6D2L2,4.41023E-06,,2
D3L1D3L2,4.41023E-06,,2
L1D2L2D1L4,4.41023E-06,,2
L1D2L2D2L1S1,4.41023E-06,,2
L2D4S1L2,4.41023E-06,,2
S1D4L4S1,4.41023E-06,,2
L4D1S1L3,4.41023E-06,,2
L3S1L5D2,4.41023E-06,,2
D3L3S3L3S1L3,4.41023E-06,,2
D7L8,4.41023E-06,,2
L1S1L2D1L1D1L1,4.41023E-06,,2
L3D1L1D1L5,4.41023E-06,,2
L4S1L3D3,4.41023E-06,,2
L4D1S2D1,4.41023E-06,,2
L7S1D2S1D1,4.41023E-06,,2
L1D1L5D5,4.41023E-06,,2
L1D1L1D1L1D6,4.41023E-06,,2
L1S1L1S1D3,4.41023E-06,,2
S1D3L8,4.41023E-06,,2
L1S1L5D3,4.41023E-06,,2
D8L7,4.41023E-06,,2
L3S1L3S1L5S1D2,4.41023E-06,,2
L1D2L2D1L1S1,4.41023E-06,,2
S1L2S1L2D1L1D1L1,4.41023E-06,,2
D1L1D1L1D1L4,4.41023E-06,,2
L1D1L3D2S1,4.41023E-06,,2
L3D1L5D1L1D1,4.41023E-06,,2
L3D1L2D2L2,4.41023E-06,,2
D3L4D1L1D1,4.41023E-06,,2
L3D4L4D1,4.41023E-06,,2
L3D2L1D2L2,4.41023E-06,,2
L6S1D2S1,4.41023E-06,,2
L6S1L5D2,4.41023E-06,,2
L2D1L3S1L2,4.41023E-06,,2
L1D2L5D1L1,4.41023E-06,,2
D6L1S2,4.41023E-06,,2
L1D1L2D1L1D1S1,4.41023E-06,,2
D2L1D2L1D2L1D2L1,4.41023E-06,,2
D2L4D2L4D3,4.41023E-06,,2
D5L2D4,4.41023E-06,,2
D1L3D2S5,4.41023E-06,,2
S1L1D2L2D1L2,4.41023E-06,,2
D2L4D1L3,4.41023E-06,,2
L2S1L1D1L1D4,4.41023E-06,,2
L4D4L1D3,4.41023E-06,,2
L3D2S1D1S1D4,4.41023E-06,,2
L2D1L1D1L1D6,4.41023E-06,,2
D2L1D2L2D2,4.41023E-06,,2
L6D4S1L3S1,4.41023E-06,,2
L2D1L2D1L1S1L3D1,4.41023E-06,,2
S1L1D1L2D1L1S1,4.41023E-06,,2
D1L5D1L1D2,4.41023E-06,,2
L3D2L3S1L3,4.41023E-06,,2
L3D1L2D5,4.41023E-06,,2
S1L5D1L1D1S1,4.41023E-06,,2
L5D3L9,4.41023E-06,,2
D4L2D6,4.41023E-06,,2
L2D1L3D1L3D1,4.41023E-06,,2
D1L9D1S1,4.41023E-06,,2
L1D1L1D1L1D1L2D1L2D1,4.41023E-06,,2
L3D1S2L2,4.41023E-06,,2
S1D2L3S1L3,4.41023E-06,,2
L3S1L2D4S1L1,4.41023E-06,,2
L1S1L3S1D2,4.41023E-06,,2
L7D2L6,4.41023E-06,,2
L6D2L2D1,4.41023E-06,,2
L7D3S1L1,4.41023E-06,,2
D3L4D1L3,4.41023E-06,,2
L1S1L3D1L2D1,4.41023E-06,,2
L5D2S1D1,4.41023E-06,,2
L1S1D2L1S1D2L1S1D2,4.41023E-06,,2
D1L4D4L3,4.41023E-06,,2
L6S1L3S1,4.41023E-06,,2
L3D2S2L3,4.41023E-06,,2
D2L1D2L1D2L2,4.41023E-06,,2
L8D1S3,4.41023E-06,,2
L1D2L7D1,4.41023E-06,,2
D4L2D4S1,4.41023E-06,,2
L4D1L1D1L2D1L1,4.41023E-06,,2
S2D8S2,4.41023E-06,,2
L3D1L1D2L2D3,4.41023E-06,,2
L3D1L1D2L2D2,4.41023E-06,,2
L1D1L1D1L1D1L2S1,4.41023E-06,,2
L12D7,4.41023E-06,,2
L1D1L1D2L4D1,4.41023E-06,,2
L3D6L1,4.41023E-06,,2
L2D3L2D1L3,4.41023E-06,,2
L1D1L1D1L1D1L1D1L3D1,4.41023E-06,,2
L3D8S1,4.41023E-06,,2
L1S1L5S1L4,4.41023E-06,,2
D3L4D5,4.41023E-06,,2
L1D2L3D1L2D2L1,4.41023E-06,,2
L1D1L4D2S1,4.41023E-06,,2
L1D1L1D1L6D1,4.41023E-06,,2
L1D1L5S1L2,4.41023E-06,,2
D1L6D2L2,4.41023E-06,,2
L6D2L2D1L1,4.41023E-06,,2
L6D3S1D1,4.41023E-06,,2
D1L1D1L1D3L1,4.41023E-06,,2
L6S1L1D2,4.41023E-06,,2
L2D3L8,4.41023E-06,,2
D1L7S2,4.41023E-06,,2
D2L1S1L1S1,4.41023E-06,,2
L5S1L1D1L1,4.41023E-06,,2
L1D8L2D1,4.41023E-06,,2
L7S1D1L3,4.41023E-06,,2
L2S1L2D2,4.41023E-06,,2
S1L3D2,4.41023E-06,,2
L7S1D3L2,4.41023E-06,,2
L2D2L3D1L2D1,4.41023E-06,,2
D4S2,4.41023E-06,,2
L1S1L2S1D1L6,4.41023E-06,,2
L6D1L1D1S1,4.41023E-06,,2
L4D3L6,4.41023E-06,,2
L7S1D1S1D1S1,4.41023E-06,,2
L2S1D3S1L2,4.41023E-06,,2
L1S1L2D1L4,4.41023E-06,,2
L5S2L1,4.41023E-06,,2
L3D3S1L2,4.41023E-06,,2
L1S1L4S1,4.41023E-06,,2
D2L8D4,4.41023E-06,,2
D2L1D2L1D4L1,4.41023E-06,,2
L1S1L2D1L2,4.41023E-06,,2
L1D3L1D1L2D2,4.41023E-06,,2
L3D3L8,4.41023E-06,,2
D1L2D1L1D2L3,4.41023E-06,,2
D5S3,4.41023E-06,,2
L3S1L2D2L1,4.41023E-06,,2
S1L6D1S1,4.41023E-06,,2
S1,4.41023E-06,,2
D2L1D1L4D1L1,4.41023E-06,,2
D6L10,4.41023E-06,,2
L1D2L11,4.41023E-06,,2
S1L3D1L4S1,4.41023E-06,,2
D2S2L7,4.41023E-06,,2
L2S1L5D3,4.41023E-06,,2
S2D9S2,4.41023E-06,,2
D10L9,4.41023E-06,,2
L1D3L3S1L3S1,4.41023E-06,,2
L5S1L4S1D1,4.41023E-06,,2
L4S1L4S1,4.41023E-06,,2
L3D2S1D1,4.41023E-06,,2
D3L13,4.41023E-06,,2
S1L4D8,4.41023E-06,,2
L2S1L2D1L1,4.41023E-06,,2
L2S1L5D1,4.41023E-06,,2
L2D2S2L2D2,4.41023E-06,,2
L1D2L10,4.41023E-06,,2
L18D2,4.41023E-06,,2
L8S1L1D2,4.41023E-06,,2
L3S1L9,4.41023E-06,,2
L1S1L5S1L1,4.41023E-06,,2
D1L1S1D3,4.41023E-06,,2
L4D1L1S1D1,4.41023E-06,,2
L11D1L3,4.41023E-06,,2
D3S1L7,4.41023E-06,,2
D1L3D1L8,4.41023E-06,,2
L5S1L2S1D4,4.41023E-06,,2
L1D1L1D1L1D1L3D2,4.41023E-06,,2
D1L1D2L3D1L2,4.41023E-06,,2
L1D1L1D1L4D1L2,4.41023E-06,,2
S1D5,4.41023E-06,,2
L3D2L2S1,4.41023E-06,,2
L2D2L2D1L1D1L3,4.41023E-06,,2
L1S1D4,4.41023E-06,,2
S1D2L4,4.41023E-06,,2
L1D1L1D1L2D2L2,4.41023E-06,,2
L1S1L3D1L2D1S1,4.41023E-06,,2
D2L2D1L1D2,4.41023E-06,,2
L1S1L2S1L2,4.41023E-06,,2
D2L2D2L1D2L1,4.41023E-06,,2
L3D1L1S1,4.41023E-06,,2
L3D1S1L4,4.41023E-06,,2
L1D1L1D1L1D1L1D1L3,4.41023E-06,,2
L7D3L5,4.41023E-06,,2
D2L10D1,4.41023E-06,,2
D6S1L2,4.41023E-06,,2
S1L3S1D3S1,4.41023E-06,,2
L1D1L3D1L9,4.41023E-06,,2
L2S2D3S1L5,4.41023E-06,,2
L5S2D3L2,4.41023E-06,,2
D2L1D1L4D1,4.41023E-06,,2
L6D1L1D1L7,4.41023E-06,,2
L1D1L1D1L1D1L1D1L1D2,4.41023E-06,,2
L5D1L3D1L4,4.41023E-06,,2
S2L3S2,4.41023E-06,,2
D3L2D5,4.41023E-06,,2
D2L3D3L4,4.41023E-06,,2
L4S2L4,4.41023E-06,,2
D8L6D2,4.41023E-06,,2
L4D3L5D2,4.41023E-06,,2
L2D3L2D4,4.41023E-06,,2
L1D2L1D1L2D2,4.41023E-06,,2
S1D1L3D2L1S1,4.41023E-06,,2
L2D1L1S1L1,4.41023E-06,,2
D6S1L1,4.41023E-06,,2
L5D1L3D4,4.41023E-06,,2
L6S1L5S1D2,4.41023E-06,,2
L3S1L2D1S1,4.41023E-06,,2
L1D1L1D1L1D7,4.41023E-06,,2
D1S1L9,4.41023E-06,,2
L4D1L1D2L1D1,4.41023E-06,,2
L3S1L10,4.41023E-06,,2
L1D1L1D1L2D1L3D1L1,4.41023E-06,,2
D1L2D3L1,4.41023E-06,,2
L1D3L2D3,4.41023E-06,,2
D2L1D1L2D1L1D2,4.41023E-06,,2
L1D1L1D2L1D1L2,4.41023E-06,,2
D1L2D1L2D1L2D1,4.41023E-06,,2
L4S1L3S1L3D1,4.41023E-06,,2
D4L7D4,4.41023E-06,,2
L1D1L11,4.41023E-06,,2
L4S1L3S1L6,4.41023E-06,,2
L4D1L1D1L3D1,4.41023E-06,,2
L1D1L1,4.41023E-06,,2
L3S1L1D1L1,4.41023E-06,,2
L3D3L3D2L1,4.41023E-06,,2
L2D2L2D2L3D1,4.41023E-06,,2
L2S1D2L2,4.41023E-06,,2
L3S1D3L1,4.41023E-06,,2
L4D2L8D2,4.41023E-06,,2
L2D1L2S1L1S1,4.41023E-06,,2
L1D2L1D2L1D2L2,4.41023E-06,,2
D1L1D1L2D1L1D1L2,4.41023E-06,,2
L1D1L4D2L3,4.41023E-06,,2
L7D1L7D1,4.41023E-06,,2
L6S4D2,4.41023E-06,,2
S1L4,4.41023E-06,,2
L1S1L1S1L4,4.41023E-06,,2
L2D1S1L2D1,4.41023E-06,,2
D2L1D2L4D5,4.41023E-06,,2
L2D1L2D1L7,4.41023E-06,,2
D4L1D3L1,4.41023E-06,,2
L9D3L5,4.41023E-06,,2
L3D3S1L1,4.41023E-06,,2
S1L2D4,4.41023E-06,,2
S1L3S1L3,4.41023E-06,,2
L5S1L2S1L3,4.41023E-06,,2
S1L2D1L7,4.41023E-06,,2
L2D1L1D1,4.41023E-06,,2
L2S1L6D3,4.41023E-06,,2
L2D4S1L3S1,4.41023E-06,,2
S1L2D2L2,4.41023E-06,,2
L1S2L2D4,4.41023E-06,,2
D1L3D1L3D2,4.41023E-06,,2
L3S1L3D1L1,4.41023E-06,,2
L1D2L1D2L5,4.41023E-06,,2
L3D2L1D2L3,4.41023E-06,,2
L2S1L3D1L1,4.41023E-06,,2
L1D1L2D1L2D1L2D1,4.41023E-06,,2
D3S1L3S1D3,4.41023E-06,,2
S1L6S1L6S1,4.41023E-06,,2
D1L1D1L1S1D1L5S1,4.41023E-06,,2
D1L3D1L1D1L1D1,4.41023E-06,,2
D5L4D1,4.41023E-06,,2
D1L2D1L3D2,4.41023E-06,,2
L1S1L2D1L1,4.41023E-06,,2
L5D5L4,4.41023E-06,,2
L2S1L3S1L2D1,4.41023E-06,,2
L5S3L3,4.41023E-06,,2
D1L1D1L1D1L1D1L3,4.41023E-06,,2
D4S1L4S1L2,4.41023E-06,,2
S1D1S1,4.41023E-06,,2
L4S1L3S1D4,4.41023E-06,,2
D2L3D3L2,4.41023E-06,,2
S7,4.41023E-06,,2
L1S1D2L2D2,4.41023E-06,,2
D2L3D1L1D1L1,4.41023E-06,,2
L6D3L4,4.41023E-06,,2
D4L2D2L2,4.41023E-06,,2
L1D1L3D5,4.41023E-06,,2
L3D2S1L3D2,4.41023E-06,,2
L5S1D3S1,4.41023E-06,,2
L1D1L1D1L1D1S1,4.41023E-06,,2
D1L3D1,4.41023E-06,,2
D1L4S2L1,4.41023E-06,,2
L1D1L1D1L4D3,4.41023E-06,,2
L1D1L5S1L1,4.41023E-06,,2
S1L5S1L1,4.41023E-06,,2
S1L6D1L2,4.41023E-06,,2
L8D1L3D1,4.41023E-06,,2
L2D1L2D2S1,4.41023E-06,,2
L1D1L1D1L1S1L1S1,4.41023E-06,,2
D1L1D1L5D1,4.41023E-06,,2
L13D1L1,4.41023E-06,,2
D9L6,4.41023E-06,,2
L3D3L1D3L1,4.41023E-06,,2
S1L5D2L2,4.41023E-06,,2
L4D1L2S1L6,4.41023E-06,,2
L9S1L1,4.41023E-06,,2
D1S1D2S1D2,4.41023E-06,,2
L2D2L2D1L2D3,4.41023E-06,,2
L1S1L3,4.41023E-06,,2
D1L7D1S1,4.41023E-06,,2
L5D2L6D2,4.41023E-06,,2
L9D1L5,4.41023E-06,,2
L5D2L4D2,4.41023E-06,,2
L2D1L1D1L1D1L3,4.41023E-06,,2
L6D1L2S1,4.41023E-06,,2
L4D1L2D1L4,4.41023E-06,,2
L2D1L1D1L6,4.41023E-06,,2
L1D12,4.41023E-06,,2
D1L1D1L1D3L1D1L1D1,4.41023E-06,,2
L9D2L6,4.41023E-06,,2
S1D1L4D4,4.41023E-06,,2
L2D1L1D1L1D1L1D3,4.41023E-06,,2
L7D4S2,4.41023E-06,,2
L1D1L1D1S1D1L1D1,4.41023E-06,,2
L3D2L4D3,4.41023E-06,,2
L15D3,4.41023E-06,,2
L4S1D2L1,4.41023E-06,,2
L1D1L1D1L2D1L1D2,4.41023E-06,,2
L1S1L2S1L1D2,4.41023E-06,,2
L10D2L4,4.41023E-06,,2
D2L3D2L2D2,4.41023E-06,,2
D7L2S1,4.41023E-06,,2
D2L2D3L3D2,4.41023E-06,,2
D4S1D2,4.41023E-06,,2
L5D2L2D1L1,4.41023E-06,,2
L8S1L5,4.41023E-06,,2
S1D4S1,4.41023E-06,,2
L1D1L1D1L2D6,4.41023E-06,,2
L2D2L5S1,4.41023E-06,,2
L1D4S1,4.41023E-06,,2
L1D1L2D1L1D1L1D1L2D1,4.41023E-06,,2
D2L17D1,4.41023E-06,,2
L3S2D3S1L1D6,4.41023E-06,,2
D1L1D2L1D2L2,4.41023E-06,,2
D1L1D2L3D2,4.41023E-06,,2
L1S1L1S1L5,4.41023E-06,,2
L3S1L3S1L3D1,4.41023E-06,,2
L1S1L3D1S1,4.41023E-06,,2
L1D1L1D1L4D1L1,4.41023E-06,,2
S1L3D1L2S3,4.41023E-06,,2
L2D1S1D4,4.41023E-06,,2
L1D2L2D1L1D2,4.41023E-06,,2
S1L4D1L1D1,4.41023E-06,,2
D5L4D2,4.41023E-06,,2
L1S1L3S1L1,4.41023E-06,,2
L5S1L3S1D2,4.41023E-06,,2
L4D3S1L3S1,4.41023E-06,,2
L2S2D2,4.41023E-06,,2
L3D1L1D2L1D2,4.41023E-06,,2
L6D4L5,4.41023E-06,,2
L3D11,4.41023E-06,,2
L10D3S1,4.41023E-06,,2
L7S1D1S1D1,4.41023E-06,,2
L7D3L1D1,4.41023E-06,,2
L1S1L4S1L4,4.41023E-06,,2
L3S1D1L7,4.41023E-06,,2
L6D1L9,4.41023E-06,,2
S2L7D2,4.41023E-06,,2
L4S1L1D1L2,4.41023E-06,,2
L3D2L8,4.41023E-06,,2
D9L5,4.41023E-06,,2
L4D1L1S1,4.41023E-06,,2
D2L2D4L2D2,4.41023E-06,,2
S1L6S1D2,4.41023E-06,,2
L6S1L2D1,4.41023E-06,,2
L2D1L1D2L1D1S1,4.41023E-06,,2
L1D1L3S1,4.41023E-06,,2
D5S1L5,4.41023E-06,,2
L4S1L3S1L7,4.41023E-06,,2
L4D4L5,4.41023E-06,,2
S1D1L6D1,4.41023E-06,,2
L8S1L3S1,4.41023E-06,,2
D1L4S1L1S1,4.41023E-06,,2
D1L2D1L2D1L2S2,4.41023E-06,,2
D3L4S3,4.41023E-06,,2
L2D1L2D5,4.41023E-06,,2
S3L5,4.41023E-06,,2
L14D1S1,4.41023E-06,,2
L2D3L4D2,4.41023E-06,,2
L1S1L1D1L3D2L1,4.41023E-06,,2
D4L7D2,4.41023E-06,,2
L3D1L2S1D2,4.41023E-06,,2
L2D1S1D2,4.41023E-06,,2
L4S1L1D1L1,4.41023E-06,,2
L1S1L2D1L2D2,4.41023E-06,,2
L1D4L3D1,4.41023E-06,,2
L5D4L6,4.41023E-06,,2
D2L1D3L1D1,4.41023E-06,,2
L1D2S1L3D1,4.41023E-06,,2
S1L6S2,4.41023E-06,,2
L1D1L3S1L3,4.41023E-06,,2
S1D1L5D2,4.41023E-06,,2
L1D1L3D1L1D3,4.41023E-06,,2
L1D1L1D1L5D2,4.41023E-06,,2
D2L2D1L1D1S1L3S1L1D1L1D1,4.41023E-06,,2
L3S1D4L1,4.41023E-06,,2
S1L5D1L5,4.41023E-06,,2
L6S1L1S1,4.41023E-06,,2
L2D2L2D1S1,4.41023E-06,,2
L6D2S1D2,4.41023E-06,,2
L2D3L5D1,4.41023E-06,,2
L3S2L3,4.41023E-06,,2
L4S1L2S1L7,4.41023E-06,,2
D1S1L7,4.41023E-06,,2
L7S2L3,4.41023E-06,,2
D5L10,4.41023E-06,,2
L17S1D1,4.41023E-06,,2
L1D1L4S1D1L3,4.41023E-06,,2
L5D1L2S1,4.41023E-06,,2
L1D3L1D1L2D1L1,4.41023E-06,,2
L7S1D1S1,4.41023E-06,,2
L5D2L2D2,4.41023E-06,,2
D1L1D3L5,4.41023E-06,,2
D1L1D3L2D1L1D1,4.41023E-06,,2
D3L2D1L2D1,4.41023E-06,,2
L1D3L3D3,4.41023E-06,,2
L5S1D4S1,4.41023E-06,,2
L3D1L2D1L2S1,4.41023E-06,,2
L2D1L1D1L4D1,4.41023E-06,,2
L2S1L3S1L5,4.41023E-06,,2
L5S2D3S1,4.41023E-06,,2
L1D1L1D1L1D1L2D2,4.41023E-06,,2
S1L1D1L3D3,4.41023E-06,,2
D2L1S1L2D1L1,4.41023E-06,,2
L4D2L2D1L3,4.41023E-06,,2
S1L1D1L5,4.41023E-06,,2
S1L10D2,4.41023E-06,,2
L5D1S1L3,4.41023E-06,,2
D4L4S2,4.41023E-06,,2
L8S1D6,4.41023E-06,,2
D1L2D1L4D1L3,4.41023E-06,,2
D3L1D1L1D4,4.41023E-06,,2
D1L4S1L5,4.41023E-06,,2
D6L9,4.41023E-06,,2
D2L2D5,4.41023E-06,,2
L8S1D1S1D1,4.41023E-06,,2
L3D4L4D2,4.41023E-06,,2
L1D2L3D1L1D1,4.41023E-06,,2
D1L5D1L6,4.41023E-06,,2
L2S1L2D1L2D2,4.41023E-06,,2
L7S1L10,4.41023E-06,,2
L1D5L1S1,4.41023E-06,,2
L1D1L2D1,4.41023E-06,,2
L6D1L2D1L1,4.41023E-06,,2
L1D3L3D2,4.41023E-06,,2
L5D1L6D3,4.41023E-06,,2
L1D1L1D1L2D2L1D1,4.41023E-06,,2
D1L2S1L1D2L1,4.41023E-06,,2
L3S1D1S1L3,4.41023E-06,,2
L3S1,4.41023E-06,,2
L2D3L4D1,4.41023E-06,,2
D2L3D2L5,4.41023E-06,,2
D3L3S1L7,4.41023E-06,,2
L3D6L4,4.41023E-06,,2
L1D3L8,4.41023E-06,,2
D2L13,4.41023E-06,,2
L1D2L3D1L2,4.41023E-06,,2
L1D1L1D1L6D2,4.41023E-06,,2
L4S1D2S1D4,4.41023E-06,,2
D1L12S1,4.41023E-06,,2
D1S1D1S1D2,4.41023E-06,,2
L3D1L4D1L4,4.41023E-06,,2
L1D2L1D1,4.41023E-06,,2
L2S1L7D2,2.20512E-06,,1
S1D1S1L3D2S4,2.20512E-06,,1
L1D1L3S1L2D1L1S1,2.20512E-06,,1
L1S1L1S1L3D2L1,2.20512E-06,,1
D9L2S1,2.20512E-06,,1
L1S2L3S1L2S1L3S1L2D1L1D1S1,2.20512E-06,,1
L1S1L5S1D2,2.20512E-06,,1
D1L7D1L1D1,2.20512E-06,,1
D4L3D1L2D1S1,2.20512E-06,,1
L3D1L1S1L1D2,2.20512E-06,,1
L3S1L3S1D1S1L2,2.20512E-06,,1
L12D2S1,2.20512E-06,,1
L4D2L1D5,2.20512E-06,,1
L3S2L1S2,2.20512E-06,,1
L1D1L1D2L2D1L2D1L1,2.20512E-06,,1
L10D2S2,2.20512E-06,,1
L1D1L5D1L2D1L1,2.20512E-06,,1
L1D1S1L1D1L1D1L3D1L2,2.20512E-06,,1
L1D1L1S1L2S1L1S1L3,2.20512E-06,,1
L7S1D1S2,2.20512E-06,,1
L2D1L3S1D2,2.20512E-06,,1
L1D1L1D1L3D1L1D1L2,2.20512E-06,,1
L1D1L2D1S1D1L1D1S1,2.20512E-06,,1
L5S1D8,2.20512E-06,,1
L3D2S1D2,2.20512E-06,,1
D5L5D2,2.20512E-06,,1
L1D1L1S1L1D1S1,2.20512E-06,,1
S1L2D1L1D1,2.20512E-06,,1
S1L3S1L6,2.20512E-06,,1
S3L8,2.20512E-06,,1
L3S4L5,2.20512E-06,,1
S1L2S1L3S1D1L2D1,2.20512E-06,,1
L4S1L4S1D1,2.20512E-06,,1
L1S1L3D1L1D1L2,2.20512E-06,,1
L1D2L1D2L1D1L1,2.20512E-06,,1
L2D1S1L4D1S1,2.20512E-06,,1
S1D6L1,2.20512E-06,,1
L1D1L2D2L2D1L1,2.20512E-06,,1
L4S1D2L8,2.20512E-06,,1
L1S1L2D2L4,2.20512E-06,,1
L3S1D1L5S1,2.20512E-06,,1
L1D1L6D3,2.20512E-06,,1
S1L9D1L5S1,2.20512E-06,,1
L2D1L2D2L1D1,2.20512E-06,,1
S2D6S2L2,2.20512E-06,,1
L1D1L1S1L1D1L1D1,2.20512E-06,,1
L1D2S1D1L2S1L1D1,2.20512E-06,,1
D1S1L5S1D1,2.20512E-06,,1
L3D1L2D2L1D2,2.20512E-06,,1
S1D2L2D4,2.20512E-06,,1
L4S1D1L3D1,2.20512E-06,,1
L2S1L1D1L1D1S1,2.20512E-06,,1
S3L4S3,2.20512E-06,,1
L1D1L2S1L3S1L1S1L1S1D1L1S1,2.20512E-06,,1
L4D1L3S1D1S2,2.20512E-06,,1
D1L1D5L1D2,2.20512E-06,,1
L3S1L4S1L2S1L5,2.20512E-06,,1
L11D1L5,2.20512E-06,,1
L4S1D1S1,2.20512E-06,,1
D2L1D4L1D2,2.20512E-06,,1
D1L7D5,2.20512E-06,,1
D1L4D1L1D1L3D1,2.20512E-06,,1
D2L1D1L1D2L2,2.20512E-06,,1
L1S1L3S1L1S1L3S1,2.20512E-06,,1
L5S1D2L2D1L1,2.20512E-06,,1
L1S1L2S1L1D5,2.20512E-06,,1
L1D6L2D1,2.20512E-06,,1
L7S3D2,2.20512E-06,,1
L1D1L1D2L2D1L2,2.20512E-06,,1
S1L3S1L2D1,2.20512E-06,,1
L5D4L1S1,2.20512E-06,,1
L2S1L1D1L3D2,2.20512E-06,,1
L1D2L5S1L1,2.20512E-06,,1
L7D1L5D3,2.20512E-06,,1
L1S1L1S1L3S1L1D1L1,2.20512E-06,,1
D1L2D2L2D2L2D1,2.20512E-06,,1
L11D2S2,2.20512E-06,,1
L3S1L3S1D4L2,2.20512E-06,,1
L11S2D3,2.20512E-06,,1
D1L3D1S1L2,2.20512E-06,,1
